country_code,cellphone,TIENE_HERMANO,PAGO_MATRICULA,PAGO_CLASES,DEBE_MATRICULA,DEBE_CLASES,SALDO_NETO_REAL,SALDO_NETO_PALABRA,HISTORIAL_ASISTENCIA_Y_PAGOS,nombre_estudiante,CUANTAS_CLASES_LLEVAMOS,CUANTAS_CLASES_ASISTIO,CUANTAS_CLASES_ASISTIO_CON_PAGO,CUANTAS_CLASES_ASISTIO_SIN_PAGO,CUANTAS_CLASES_NO_HA_ASISTIDO,ASISTIO_SI_NO_A_LA_ULTIMA_CLASE,ASISTIO_ULTIMOS_3_MESES,COLEGIO,COLEGIO_SLUG,GRUPO,CORREO,CONTRASENA,all_phone_numbers
57,+57 3340277168,NO,33774,150000,28688,200000,-44914,DEBE:44914,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: 10000|2024-01-15: 20000|2024-01-22: 20000|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: 10000|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: NO_ASISTIO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: NO_ASISTIO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: NO_ASISTIO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: 20000|2024-06-03: 20000|2024-06-10: NO_ASISTIO|2024-06-17: 20000|2024-06-24: 15000|2024-07-01: 10000|2024-07-08: 15000|2024-07-15: NO_ASISTIO|2024-07-22: 20000|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: 15000|2024-08-19: NO_ASISTIO|2024-08-26: 15000|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: NO_ASISTIO|2024-09-16: NO_ASISTIO|2024-09-23: ASISTIO_SIN_PAGO|2024-09-30: 10000|2024-10-07: NO_ASISTIO|2024-10-14: ASISTIO_SIN_PAGO|2024-10-21: ASISTIO_SIN_PAGO|2024-10-28: NO_ASISTIO|2024-11-04: NO_ASISTIO|2024-11-11: NO_ASISTIO|2024-11-18: 15000,Carlos Gomez,47,35,15,20,12,NO,NO,Colegio Nueva Era,colegio-nueva-era,Grupo 1,carlos.gomez108@mail.com,7ILV4KBP,+57 3340277168;+57 3900966069
57,+57 3843533024,NO,31129,210000,37466,170000,33663,A_FAVOR:33663,2024-01-01: 20000|2024-01-08: 20000|2024-01-15: NO_ASISTIO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: NO_ASISTIO|2024-02-12: 10000|2024-02-19: 10000|2024-02-26: NO_ASISTIO|2024-03-04: NO_ASISTIO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: NO_ASISTIO|2024-03-25: NO_ASISTIO|2024-04-01: NO_ASISTIO|2024-04-08: NO_ASISTIO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: 15000|2024-04-29: NO_ASISTIO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: 10000|2024-05-20: 10000|2024-05-27: 20000|2024-06-03: NO_ASISTIO|2024-06-10: NO_ASISTIO|2024-06-17: NO_ASISTIO|2024-06-24: NO_ASISTIO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: ASISTIO_SIN_PAGO|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: NO_ASISTIO|2024-07-29: 10000|2024-08-05: 15000|2024-08-12: NO_ASISTIO|2024-08-19: 10000|2024-08-26: 10000|2024-09-02: NO_ASISTIO|2024-09-09: 15000|2024-09-16: 10000|2024-09-23: 15000|2024-09-30: 15000|2024-10-07: 15000|2024-10-14: ASISTIO_SIN_PAGO|2024-10-21: ASISTIO_SIN_PAGO|2024-10-28: NO_ASISTIO|2024-11-04: ASISTIO_SIN_PAGO|2024-11-11: ASISTIO_SIN_PAGO|2024-11-18: NO_ASISTIO|2024-11-25: ASISTIO_SIN_PAGO|2024-12-02: 15000|2024-12-09: ASISTIO_SIN_PAGO|2024-12-16: ASISTIO_SIN_PAGO|2024-12-23: NO_ASISTIO|2024-12-30: ASISTIO_SIN_PAGO|2025-01-06: NO_ASISTIO|2025-01-13: 10000|2025-01-20: 15000|2025-01-27: ASISTIO_SIN_PAGO|2025-02-03: NO_ASISTIO|2025-02-10: 10000|2025-02-17: NO_ASISTIO,Maria Rodriguez,60,38,21,17,22,NO,NO,Colegio Nueva Era,colegio-nueva-era,Grupo 2,maria.rodriguez291@mail.com,dclCA0Uy,+57 3843533024;+57 3443688589
57,+57 3771587414,SI,35390,120000,1587,56000,97803,A_FAVOR:97803,2024-01-01: 18000|2024-01-08: NO_ASISTIO|2024-01-15: 13000|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: NO_ASISTIO|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: 8000|2024-02-26: NO_ASISTIO|2024-03-04: 8000|2024-03-11: NO_ASISTIO|2024-03-18: NO_ASISTIO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: NO_ASISTIO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: 13000|2024-04-22: 18000|2024-04-29: 8000|2024-05-06: NO_ASISTIO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: 8000|2024-05-27: NO_ASISTIO|2024-06-03: 13000|2024-06-10: 18000|2024-06-17: 18000|2024-06-24: 18000|2024-07-01: 8000|2024-07-08: 18000|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: NO_ASISTIO|2024-07-29: NO_ASISTIO|2024-08-05: NO_ASISTIO|2024-08-12: 13000,Valentina Perez,33,22,15,7,11,SI,SI,Instituto Central,instituto-central,Grupo 1,valentina.perez742@mail.com,26YQ4Aa9,+57 3771587414;+57 3785318032
57,+57 3687336451,SI,21017,176000,21424,112000,63593,A_FAVOR:63593,2024-01-01: NO_ASISTIO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: 8000|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: 8000|2024-02-05: NO_ASISTIO|2024-02-12: NO_ASISTIO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: 18000|2024-03-04: 13000|2024-03-11: NO_ASISTIO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: 13000|2024-04-01: NO_ASISTIO|2024-04-08: 13000|2024-04-15: NO_ASISTIO|2024-04-22: NO_ASISTIO|2024-04-29: 8000|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: NO_ASISTIO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: NO_ASISTIO|2024-06-03: NO_ASISTIO|2024-06-10: 13000|2024-06-17: 13000|2024-06-24: NO_ASISTIO|2024-07-01: 8000|2024-07-08: 13000|2024-07-15: NO_ASISTIO|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: NO_ASISTIO|2024-08-05: NO_ASISTIO|2024-08-12: 18000|2024-08-19: 8000|2024-08-26: 8000|2024-09-02: 18000|2024-09-09: 18000|2024-09-16: ASISTIO_SIN_PAGO|2024-09-23: NO_ASISTIO|2024-09-30: NO_ASISTIO|2024-10-07: 18000|2024-10-14: 13000|2024-10-21: NO_ASISTIO|2024-10-28: ASISTIO_SIN_PAGO|2024-11-04: 8000|2024-11-11: ASISTIO_SIN_PAGO|2024-11-18: ASISTIO_SIN_PAGO|2024-11-25: 18000|2024-12-02: ASISTIO_SIN_PAGO|2024-12-09: ASISTIO_SIN_PAGO|2024-12-16: 8000|2024-12-23: 8000|2024-12-30: NO_ASISTIO|2025-01-06: NO_ASISTIO|2025-01-13: NO_ASISTIO|2025-01-20: ASISTIO_SIN_PAGO,Pedro Martinez,56,36,22,14,20,NO,NO,Colegio San José,colegio-san-jose,Grupo 4,pedro.martinez71@mail.com,UMEmXRdw,+57 3687336451;+57 3165402407
57,+57 3832920677,SI,32362,136000,20616,144000,3746,A_FAVOR:3746,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: 18000|2024-01-15: NO_ASISTIO|2024-01-22: NO_ASISTIO|2024-01-29: 18000|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: 13000|2024-02-26: 18000|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: 13000|2024-03-18: NO_ASISTIO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: 13000|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: NO_ASISTIO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: NO_ASISTIO|2024-05-06: NO_ASISTIO|2024-05-13: 13000|2024-05-20: 8000|2024-05-27: 8000|2024-06-03: NO_ASISTIO|2024-06-10: 13000|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: NO_ASISTIO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: 18000|2024-07-15: 18000|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: 18000|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: ASISTIO_SIN_PAGO|2024-08-26: 8000|2024-09-02: NO_ASISTIO|2024-09-09: NO_ASISTIO|2024-09-16: 13000|2024-09-23: ASISTIO_SIN_PAGO|2024-09-30: NO_ASISTIO|2024-10-07: ASISTIO_SIN_PAGO|2024-10-14: NO_ASISTIO|2024-10-21: ASISTIO_SIN_PAGO|2024-10-28: 18000|2024-11-04: NO_ASISTIO|2024-11-11: NO_ASISTIO|2024-11-18: ASISTIO_SIN_PAGO|2024-11-25: ASISTIO_SIN_PAGO|2024-12-02: 18000,Carlos Martinez,49,35,17,18,14,SI,SI,Instituto Central,instituto-central,Grupo 2,carlos.martinez200@mail.com,ayVpZu2c,+57 3832920677;+57 3471885665
57,+57 3928964700,NO,49816,210000,37512,170000,52304,A_FAVOR:52304,2024-01-01: 20000|2024-01-08: NO_ASISTIO|2024-01-15: 15000|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: NO_ASISTIO|2024-02-05: NO_ASISTIO|2024-02-12: 10000|2024-02-19: NO_ASISTIO|2024-02-26: NO_ASISTIO|2024-03-04: 20000|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: 10000|2024-04-08: NO_ASISTIO|2024-04-15: NO_ASISTIO|2024-04-22: NO_ASISTIO|2024-04-29: NO_ASISTIO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: 15000|2024-05-20: NO_ASISTIO|2024-05-27: 20000|2024-06-03: NO_ASISTIO|2024-06-10: ASISTIO_SIN_PAGO|2024-06-17: 20000|2024-06-24: ASISTIO_SIN_PAGO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: ASISTIO_SIN_PAGO|2024-07-15: 15000|2024-07-22: 20000|2024-07-29: NO_ASISTIO|2024-08-05: 20000|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: ASISTIO_SIN_PAGO|2024-08-26: NO_ASISTIO|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: ASISTIO_SIN_PAGO|2024-09-16: 15000|2024-09-23: 15000|2024-09-30: 15000|2024-10-07: NO_ASISTIO|2024-10-14: 15000|2024-10-21: NO_ASISTIO|2024-10-28: 20000|2024-11-04: 15000|2024-11-11: ASISTIO_SIN_PAGO|2024-11-18: 20000|2024-11-25: 15000|2024-12-02: 20000|2024-12-09: ASISTIO_SIN_PAGO|2024-12-16: ASISTIO_SIN_PAGO|2024-12-23: ASISTIO_SIN_PAGO|2024-12-30: 10000,Valentina Perez,53,38,21,17,15,SI,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 1,valentina.perez299@mail.com,uFKq5gI6,+57 3928964700;+57 3201588462
57,+57 3011522058,SI,40023,112000,28639,80000,43384,A_FAVOR:43384,2024-01-01: NO_ASISTIO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: 13000|2024-01-29: NO_ASISTIO|2024-02-05: NO_ASISTIO|2024-02-12: 8000|2024-02-19: 13000|2024-02-26: 18000|2024-03-04: NO_ASISTIO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: NO_ASISTIO|2024-04-01: NO_ASISTIO|2024-04-08: NO_ASISTIO|2024-04-15: NO_ASISTIO|2024-04-22: 18000|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: NO_ASISTIO|2024-05-20: 13000|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: 8000|2024-06-10: 18000|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: 18000|2024-07-01: NO_ASISTIO|2024-07-08: 18000|2024-07-15: NO_ASISTIO|2024-07-22: 13000|2024-07-29: 13000|2024-08-05: NO_ASISTIO|2024-08-12: 18000|2024-08-19: 8000|2024-08-26: ASISTIO_SIN_PAGO|2024-09-02: NO_ASISTIO|2024-09-09: ASISTIO_SIN_PAGO,Valentina Lopez,37,24,14,10,13,SI,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 1,valentina.lopez418@mail.com,lPOWLFFV,+57 3011522058;+57 3646946172
57,+57 3979231332,SI,47031,56000,5292,40000,57739,A_FAVOR:57739,2024-01-01: NO_ASISTIO|2024-01-08: NO_ASISTIO|2024-01-15: 18000|2024-01-22: NO_ASISTIO|2024-01-29: 8000|2024-02-05: 13000|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: NO_ASISTIO|2024-02-26: 13000|2024-03-04: NO_ASISTIO|2024-03-11: NO_ASISTIO|2024-03-18: NO_ASISTIO|2024-03-25: 8000|2024-04-01: ASISTIO_SIN_PAGO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: NO_ASISTIO|2024-04-22: 8000|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: 8000|2024-05-13: ASISTIO_SIN_PAGO,Carlos Gomez,20,12,7,5,8,NO,NO,Instituto Central,instituto-central,Grupo 3,carlos.gomez838@mail.com,PHwT1uOA,+57 3979231332;+57 3138850438
57,+57 3953394780,SI,31870,144000,1989,120000,53881,A_FAVOR:53881,2024-01-01: NO_ASISTIO|2024-01-08: NO_ASISTIO|2024-01-15: NO_ASISTIO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: 8000|2024-02-05: NO_ASISTIO|2024-02-12: 18000|2024-02-19: NO_ASISTIO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: NO_ASISTIO|2024-03-11: 18000|2024-03-18: NO_ASISTIO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: 8000|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: NO_ASISTIO|2024-04-22: 8000|2024-04-29: 18000|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: 8000|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: 13000|2024-06-03: 18000|2024-06-10: 13000|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: ASISTIO_SIN_PAGO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: 8000|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: NO_ASISTIO|2024-08-05: NO_ASISTIO|2024-08-12: 13000|2024-08-19: NO_ASISTIO|2024-08-26: 8000|2024-09-02: 18000|2024-09-09: NO_ASISTIO|2024-09-16: NO_ASISTIO|2024-09-23: ASISTIO_SIN_PAGO|2024-09-30: NO_ASISTIO|2024-10-07: NO_ASISTIO|2024-10-14: 8000|2024-10-21: 18000|2024-10-28: NO_ASISTIO|2024-11-04: NO_ASISTIO|2024-11-11: 8000|2024-11-18: ASISTIO_SIN_PAGO|2024-11-25: NO_ASISTIO|2024-12-02: NO_ASISTIO|2024-12-09: ASISTIO_SIN_PAGO|2024-12-16: 13000|2024-12-23: ASISTIO_SIN_PAGO,Maria Lopez,52,33,18,15,19,SI,SI,Instituto Central,instituto-central,Grupo 4,maria.lopez27@mail.com,gxNMG0TT,+57 3953394780;+57 3669702112
57,+57 3558537440,SI,43151,64000,24335,56000,26816,A_FAVOR:26816,2024-01-01: 18000|2024-01-08: NO_ASISTIO|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: NO_ASISTIO|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: 8000|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: 8000|2024-02-26: 18000|2024-03-04: NO_ASISTIO|2024-03-11: 8000|2024-03-18: 18000|2024-03-25: NO_ASISTIO|2024-04-01: 18000|2024-04-08: 13000|2024-04-15: NO_ASISTIO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: NO_ASISTIO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: NO_ASISTIO|2024-06-03: NO_ASISTIO,Juan Lopez,23,15,8,7,8,SI,NO,Instituto Central,instituto-central,Grupo 2,juan.lopez338@mail.com,l7FchwwN,+57 3558537440;+57 3460350239
57,+57 3308729597,SI,20431,176000,49918,136000,10513,A_FAVOR:10513,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: NO_ASISTIO|2024-01-15: NO_ASISTIO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: NO_ASISTIO|2024-02-05: NO_ASISTIO|2024-02-12: NO_ASISTIO|2024-02-19: 18000|2024-02-26: 13000|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: 8000|2024-03-18: NO_ASISTIO|2024-03-25: NO_ASISTIO|2024-04-01: ASISTIO_SIN_PAGO|2024-04-08: NO_ASISTIO|2024-04-15: 8000|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: 8000|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: NO_ASISTIO|2024-05-27: NO_ASISTIO|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: ASISTIO_SIN_PAGO|2024-06-17: 18000|2024-06-24: 8000|2024-07-01: NO_ASISTIO|2024-07-08: 18000|2024-07-15: 18000|2024-07-22: 8000|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: 13000|2024-08-12: NO_ASISTIO|2024-08-19: 13000|2024-08-26: ASISTIO_SIN_PAGO|2024-09-02: 13000|2024-09-09: NO_ASISTIO|2024-09-16: ASISTIO_SIN_PAGO|2024-09-23: 13000|2024-09-30: NO_ASISTIO|2024-10-07: ASISTIO_SIN_PAGO|2024-10-14: ASISTIO_SIN_PAGO|2024-10-21: ASISTIO_SIN_PAGO|2024-10-28: 13000|2024-11-04: ASISTIO_SIN_PAGO|2024-11-11: NO_ASISTIO|2024-11-18: 18000|2024-11-25: 13000|2024-12-02: ASISTIO_SIN_PAGO|2024-12-09: 13000|2024-12-16: 8000|2024-12-23: NO_ASISTIO|2024-12-30: 18000|2025-01-06: 8000|2025-01-13: NO_ASISTIO|2025-01-20: NO_ASISTIO|2025-01-27: 18000,Laura Garcia,57,39,22,17,18,SI,NO,Colegio Nueva Era,colegio-nueva-era,Grupo 3,laura.garcia352@mail.com,NZ72f9k4,+57 3308729597;+57 3650333971
57,+57 3323690245,SI,15952,104000,15534,96000,8418,A_FAVOR:8418,2024-01-01: 18000|2024-01-08: NO_ASISTIO|2024-01-15: NO_ASISTIO|2024-01-22: 8000|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: NO_ASISTIO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: 13000|2024-02-26: NO_ASISTIO|2024-03-04: NO_ASISTIO|2024-03-11: NO_ASISTIO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: 18000|2024-04-01: NO_ASISTIO|2024-04-08: NO_ASISTIO|2024-04-15: NO_ASISTIO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: NO_ASISTIO|2024-05-06: NO_ASISTIO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: NO_ASISTIO|2024-05-27: NO_ASISTIO|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: 18000|2024-06-17: NO_ASISTIO|2024-06-24: 8000|2024-07-01: 13000|2024-07-08: 13000|2024-07-15: NO_ASISTIO|2024-07-22: 8000|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: NO_ASISTIO|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: 13000|2024-08-26: NO_ASISTIO|2024-09-02: NO_ASISTIO|2024-09-09: NO_ASISTIO|2024-09-16: 8000|2024-09-23: ASISTIO_SIN_PAGO|2024-09-30: ASISTIO_SIN_PAGO|2024-10-07: 13000|2024-10-14: NO_ASISTIO|2024-10-21: ASISTIO_SIN_PAGO|2024-10-28: NO_ASISTIO|2024-11-04: 18000|2024-11-11: ASISTIO_SIN_PAGO,Laura Lopez,46,25,13,12,21,SI,NO,Colegio Nueva Era,colegio-nueva-era,Grupo 4,laura.lopez61@mail.com,evOnbi1f,+57 3323690245;+57 3565084627
57,+57 3683199577,NO,15661,110000,950,120000,4711,A_FAVOR:4711,2024-01-01: NO_ASISTIO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: 10000|2024-01-22: NO_ASISTIO|2024-01-29: 10000|2024-02-05: NO_ASISTIO|2024-02-12: NO_ASISTIO|2024-02-19: NO_ASISTIO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: NO_ASISTIO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: NO_ASISTIO|2024-04-01: NO_ASISTIO|2024-04-08: 10000|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: 15000|2024-04-29: 15000|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: 15000|2024-05-20: NO_ASISTIO|2024-05-27: NO_ASISTIO|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: NO_ASISTIO|2024-06-17: 20000|2024-06-24: NO_ASISTIO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: 15000|2024-07-15: NO_ASISTIO|2024-07-22: NO_ASISTIO|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: NO_ASISTIO|2024-08-12: 15000|2024-08-19: NO_ASISTIO|2024-08-26: ASISTIO_SIN_PAGO|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: ASISTIO_SIN_PAGO|2024-09-16: NO_ASISTIO|2024-09-23: 20000|2024-09-30: NO_ASISTIO|2024-10-07: 10000|2024-10-14: NO_ASISTIO,Andres Perez,42,23,11,12,19,NO,SI,Instituto Central,instituto-central,Grupo 4,andres.perez314@mail.com,T3yr79y3,+57 3683199577;+57 3351246669
57,+57 3246750771,SI,18161,112000,44540,144000,-58379,DEBE:58379,2024-01-01: NO_ASISTIO|2024-01-08: 8000|2024-01-15: 18000|2024-01-22: 18000|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: 13000|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: NO_ASISTIO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: 13000|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: ASISTIO_SIN_PAGO|2024-04-08: 8000|2024-04-15: 18000|2024-04-22: NO_ASISTIO|2024-04-29: 13000|2024-05-06: NO_ASISTIO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: 13000|2024-05-27: 8000|2024-06-03: 8000|2024-06-10: NO_ASISTIO|2024-06-17: 18000|2024-06-24: NO_ASISTIO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: NO_ASISTIO|2024-07-15: NO_ASISTIO|2024-07-22: 8000|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: NO_ASISTIO|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: ASISTIO_SIN_PAGO|2024-08-26: ASISTIO_SIN_PAGO|2024-09-02: NO_ASISTIO|2024-09-09: NO_ASISTIO|2024-09-16: ASISTIO_SIN_PAGO|2024-09-23: NO_ASISTIO|2024-09-30: ASISTIO_SIN_PAGO|2024-10-07: ASISTIO_SIN_PAGO|2024-10-14: ASISTIO_SIN_PAGO|2024-10-21: ASISTIO_SIN_PAGO|2024-10-28: NO_ASISTIO|2024-11-04: NO_ASISTIO|2024-11-11: NO_ASISTIO|2024-11-18: 18000,Sofia Lopez,47,32,14,18,15,SI,SI,Instituto Central,instituto-central,Grupo 1,sofia.lopez832@mail.com,CvyUlgJL,+57 3246750771;+57 3926581104
57,+57 3083409150,SI,34886,216000,43199,128000,79687,A_FAVOR:79687,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: 13000|2024-01-15: 18000|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: NO_ASISTIO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: 13000|2024-02-26: NO_ASISTIO|2024-03-04: 18000|2024-03-11: NO_ASISTIO|2024-03-18: NO_ASISTIO|2024-03-25: NO_ASISTIO|2024-04-01: 8000|2024-04-08: 8000|2024-04-15: 8000|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: 13000|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: 13000|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: 18000|2024-06-17: 13000|2024-06-24: 13000|2024-07-01: 18000|2024-07-08: 18000|2024-07-15: NO_ASISTIO|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: NO_ASISTIO|2024-08-05: 13000|2024-08-12: 13000|2024-08-19: 8000|2024-08-26: 18000|2024-09-02: 8000|2024-09-09: ASISTIO_SIN_PAGO|2024-09-16: 8000|2024-09-23: NO_ASISTIO|2024-09-30: NO_ASISTIO|2024-10-07: 8000|2024-10-14: ASISTIO_SIN_PAGO|2024-10-21: 13000|2024-10-28: NO_ASISTIO|2024-11-04: 8000|2024-11-11: 13000|2024-11-18: 18000|2024-11-25: ASISTIO_SIN_PAGO|2024-12-02: 13000|2024-12-09: NO_ASISTIO|2024-12-16: ASISTIO_SIN_PAGO|2024-12-23: NO_ASISTIO|2024-12-30: 18000|2025-01-06: ASISTIO_SIN_PAGO|2025-01-13: ASISTIO_SIN_PAGO,Maria Rodriguez,55,43,27,16,12,SI,SI,Academia Futuro,academia-futuro,Grupo 4,maria.rodriguez89@mail.com,66zDlhvw,+57 3083409150;+57 3699054665
